Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
2,A1 SH,NEWBY,2834,63.07,0.721,5.5,7.75,3.5,1,0.628
2,A1 SH,NEWBY,2834.5,59.71,0.72,3.7,7.05,3.4,1,0.605
2,A1 SH,NEWBY,2835,57.86,0.721,2.2,7.1,3.3,1,0.581
2,A1 SH,NEWBY,2835.5,54.8,0.723,1,7.4,3.3,1,0.558
2,A1 SH,NEWBY,2836,51.8,0.722,0.6,7.5,3.3,1,0.535
2,A1 SH,NEWBY,2836.5,52.62,0.717,1.3,7.45,3.3,1,0.512
2,A1 SH,NEWBY,2837,53.66,0.706,1.5,7.85,3.4,1,0.488
2,A1 SH,NEWBY,2837.5,55.79,0.688,2.1,8.25,3.3,1,0.465
2,A1 SH,NEWBY,2838,58.54,0.666,2.1,8.85,3.2,1,0.442
2,A1 SH,NEWBY,2838.5,60.95,0.639,2.1,9.65,3.3,1,0.419
2,A1 SH,NEWBY,2839,66.56,0.613,3.7,10.65,3.3,1,0.395
2,A1 SH,NEWBY,2839.5,70.88,0.589,5.6,11.4,3.2,1,0.372
2,A1 SH,NEWBY,2840,71.57,0.571,6.3,12.45,3.1,1,0.349
3,A1 SH,NEWBY,2840.5,72.53,0.555,6.3,13.45,3.2,1,0.326
3,A1 SH,NEWBY,2841,67.99,0.542,6.1,14.35,3.1,1,0.302
2,A1 SH,NEWBY,2841.5,60.31,0.525,5,14.1,3.2,1,0.279
2,A1 SH,NEWBY,2842,55.52,0.504,6.3,11.55,3.2,1,0.256
2,A1 SH,NEWBY,2842.5,56.07,0.486,5,11,3.2,1,0.233
2,A1 SH,NEWBY,2843,62.67,0.473,-2.6,15.8,3.2,1,0.209
2,A1 SH,NEWBY,2843.5,66.9,0.471,-2.2,21.4,3.2,1,0.186
2,A1 SH,NEWBY,2844,68.54,0.477,3.1,24.25,3.2,1,0.163
2,A1 SH,NEWBY,2844.5,68.7,0.483,3.3,22.85,3.2,1,0.14
5,A1 SH,NEWBY,2845,63.2,0.489,9.5,17.25,3.4,2,0.116
5,A1 SH,NEWBY,2845.5,60.33,0.493,11.6,15.6,3.7,2,0.093
5,A1 SH,NEWBY,2846,58.16,0.491,12.7,14.35,3.8,2,0.07
5,A1 SH,NEWBY,2846.5,52.61,0.481,9.9,11.45,3.9,2,0.047
3,A1 SH,NEWBY,2847,45.72,0.464,5.2,8.8,3.9,1,0.023
5,A1 LM,NEWBY,2853,44.57,0.458,10.4,12.4,3.2,2,0.866
5,A1 LM,NEWBY,2853.5,54.42,0.49,11.1,12.35,3.1,2,0.854
5,A1 LM,NEWBY,2854,61.72,0.53,10.9,13.15,3.1,2,0.841
5,A1 LM,NEWBY,2854.5,66.81,0.577,11.9,13.55,3.1,2,0.829
4,A1 LM,NEWBY,2855,74.17,0.628,11.8,13.5,3.2,2,0.817
4,A1 LM,NEWBY,2855.5,82.18,0.679,9.2,12.5,3.5,2,0.805
4,A1 LM,NEWBY,2856,85.67,0.725,5.8,9.4,3.6,2,0.793
4,A1 LM,NEWBY,2856.5,87.06,0.761,1.6,6.3,3.8,2,0.78
4,A1 LM,NEWBY,2857,84.2,0.792,-1.2,4.6,3.8,2,0.768
4,A1 LM,NEWBY,2859,108.34,0.93,4.9,9.65,3.9,2,0.72
4,A1 LM,NEWBY,2859.5,107.75,0.946,6.5,9.85,3.9,2,0.707
4,A1 LM,NEWBY,2860,92.63,0.945,5.3,8.55,3.8,2,0.695
4,A1 LM,NEWBY,2860.5,70.46,0.935,1.9,6.25,3.7,2,0.683
5,A1 LM,NEWBY,2863,51.66,0.886,1.5,8.65,3.7,2,0.622
5,A1 LM,NEWBY,2863.5,49.73,0.847,3.2,10.1,3.6,2,0.61
5,A1 LM,NEWBY,2864,51.46,0.801,4.1,11.25,3.6,2,0.598
4,A1 LM,NEWBY,2864.5,54.67,0.757,5,12.1,3.6,2,0.585
4,A1 LM,NEWBY,2865,56.96,0.721,5.2,12.4,3.6,2,0.573
4,A1 LM,NEWBY,2865.5,58.67,0.693,6.2,12.7,3.6,2,0.561
4,A1 LM,NEWBY,2866,61.19,0.675,6.6,12.9,3.6,2,0.549
4,A1 LM,NEWBY,2866.5,60.77,0.666,6.7,13.25,3.7,2,0.537
4,A1 LM,NEWBY,2867,60.99,0.661,6.2,13.5,3.7,2,0.524
4,A1 LM,NEWBY,2867.5,63.65,0.658,6.1,13.75,3.6,2,0.512
4,A1 LM,NEWBY,2868,66.98,0.654,6,13.8,3.5,2,0.5
4,A1 LM,NEWBY,2868.5,68.44,0.646,5.5,14.35,3.5,2,0.488
4,A1 LM,NEWBY,2869,71.39,0.638,5,14.8,3.4,2,0.476
4,A1 LM,NEWBY,2869.5,73.08,0.63,5.2,14.5,3.3,2,0.463
4,A1 LM,NEWBY,2870,71.86,0.624,4.9,14.75,3.3,2,0.451
4,A1 LM,NEWBY,2870.5,71.83,0.623,5.2,14.9,3.3,2,0.439
4,A1 LM,NEWBY,2871,70.27,0.624,5.8,15.1,3.3,2,0.427
4,A1 LM,NEWBY,2871.5,69.65,0.626,6.2,14.8,3.4,2,0.415
4,A1 LM,NEWBY,2872,66.78,0.631,5.7,14.15,3.5,2,0.402
4,A1 LM,NEWBY,2872.5,64.06,0.638,5.9,12.95,3.5,2,0.39
4,A1 LM,NEWBY,2873,60.24,0.651,5.1,11.65,3.5,2,0.378
4,A1 LM,NEWBY,2873.5,58.25,0.667,4.2,11.4,3.4,2,0.366
4,A1 LM,NEWBY,2875.5,64.48,0.707,2.5,10.45,3.4,2,0.317
4,A1 LM,NEWBY,2876,65.37,0.693,4.1,10.25,3.5,2,0.305
4,A1 LM,NEWBY,2876.5,65.84,0.672,3.2,10.8,3.4,2,0.293
4,A1 LM,NEWBY,2877,67.38,0.65,2.7,11.45,3.3,2,0.28
4,A1 LM,NEWBY,2877.5,67.07,0.626,3,12,3.2,2,0.268
4,A1 LM,NEWBY,2878,65.28,0.603,3.6,12.8,3,2,0.256
4,A1 LM,NEWBY,2878.5,65.26,0.58,3.3,13.75,2.9,2,0.244
4,A1 LM,NEWBY,2879,63.4,0.559,3.1,13.85,2.9,2,0.232
4,A1 LM,NEWBY,2879.5,64.1,0.544,3,13.9,2.8,2,0.22
4,A1 LM,NEWBY,2880,66.77,0.542,2.7,14.45,2.8,2,0.207
4,A1 LM,NEWBY,2880.5,69.72,0.554,3.2,14.8,2.9,2,0.195
4,A1 LM,NEWBY,2881,71,0.58,4.4,15.2,3.1,2,0.183
4,A1 LM,NEWBY,2881.5,69.77,0.617,5.9,14.65,3.3,2,0.171
4,A1 LM,NEWBY,2882,64.39,0.665,5.5,12.45,3.6,2,0.159
4,A1 LM,NEWBY,2882.5,60.94,0.721,4.9,9.45,4,2,0.146
4,A1 LM,NEWBY,2883,56.89,0.785,3.4,7.1,4.3,2,0.134
5,A1 LM,NEWBY,2886.5,68.77,0.725,3.8,8.1,3.4,2,0.049
5,A1 LM,NEWBY,2887,78.57,0.658,-0.6,14.2,3.2,2,0.037
5,A1 LM,NEWBY,2887.5,85.47,0.61,-2.5,21.35,3,2,0.024
5,A1 LM,NEWBY,2888,88.63,0.583,-0.6,28.2,3,2,0.012
2,B1 SH,NEWBY,2888.5,88.97,0.569,-0.1,31.65,2.9,1,1
3,B1 SH,NEWBY,2889,84.66,0.567,0.2,30.2,3.1,1,0.968
3,B1 SH,NEWBY,2889.5,76.48,0.574,0.8,24.4,3.4,1,0.935
3,B1 SH,NEWBY,2890,69.35,0.595,-0.7,18.45,3.5,1,0.903
3,B1 SH,NEWBY,2890.5,63.07,0.63,7.7,10.55,3.9,1,0.871
3,B1 SH,NEWBY,2891,59.01,0.675,7.8,9.3,4,1,0.839
3,B1 SH,NEWBY,2891.5,59.94,0.719,8.8,8,4.1,1,0.806
3,B1 SH,NEWBY,2892,61.89,0.75,6.5,9.45,4,1,0.774
3,B1 SH,NEWBY,2892.5,63.84,0.763,6,10.1,3.8,1,0.742
3,B1 SH,NEWBY,2893,65.13,0.76,6.8,10.7,3.8,1,0.71
3,B1 SH,NEWBY,2893.5,65.86,0.745,6.8,11.2,3.7,1,0.677
3,B1 SH,NEWBY,2894,64.98,0.728,7.3,11.25,3.7,1,0.645
3,B1 SH,NEWBY,2894.5,63.13,0.713,6.7,11.25,3.6,1,0.613
3,B1 SH,NEWBY,2895,61.3,0.702,6.7,10.65,3.6,1,0.581
3,B1 SH,NEWBY,2895.5,59.07,0.695,6.6,10.5,3.5,1,0.548
3,B1 SH,NEWBY,2896,54.86,0.691,4.8,9.9,3.4,1,0.516
3,B1 SH,NEWBY,2896.5,52.06,0.688,3.1,9.45,3.2,1,0.484
2,B1 SH,NEWBY,2897,50.25,0.682,1.9,8.85,3.1,1,0.452
2,B1 SH,NEWBY,2897.5,49.94,0.671,1,8.6,3.1,1,0.419
2,B1 SH,NEWBY,2898,49.52,0.656,0.5,8.45,3.2,1,0.387
2,B1 SH,NEWBY,2898.5,50.38,0.644,0.9,8.35,3.3,1,0.355
2,B1 SH,NEWBY,2899,51.74,0.633,1.7,8.85,3.3,1,0.323
2,B1 SH,NEWBY,2899.5,54.38,0.623,3.3,9.95,3.4,1,0.29
2,B1 SH,NEWBY,2900,57.35,0.613,5.7,10.75,3.3,1,0.258
2,B1 SH,NEWBY,2900.5,60.11,0.6,7.2,11,3.3,1,0.226
2,B1 SH,NEWBY,2901,60.58,0.589,8.6,11.4,3.2,1,0.194
2,B1 SH,NEWBY,2901.5,62.39,0.59,8.2,12.6,3.1,1,0.161
2,B1 SH,NEWBY,2902,64.39,0.605,3.8,15.3,3,1,0.129
2,B1 SH,NEWBY,2902.5,63.97,0.632,0.4,19.4,3.1,1,0.097
2,B1 SH,NEWBY,2903,58.9,0.664,1.6,20.6,3.4,1,0.065
2,B1 SH,NEWBY,2903.5,49.15,0.69,-3.2,18.6,3.7,1,0.032
3,B1 SH,NEWBY,2904,37.28,0.713,-3.7,13.05,4,1,0.01
5,B1 LM,NEWBY,2913.5,34.72,0.671,0.6,8.8,4.2,2,0.526
5,B1 LM,NEWBY,2914,33.39,0.723,-1.2,7.9,4.3,2,0.5
4,B1 LM,NEWBY,2923,86.09,0.616,5.2,8.9,3.4,2,0.053
4,B1 LM,NEWBY,2923.5,83.41,0.579,2.3,14.45,3.2,2,0.026
3,B2 SH,NEWBY,2924,84.51,0.545,1.3,19.65,3.2,1,1
3,B2 SH,NEWBY,2924.5,85.03,0.521,4.3,25.15,3.1,1,0.889
3,B2 SH,NEWBY,2925,87.36,0.5,7.2,28.7,3.1,1,0.778
2,B2 SH,NEWBY,2925.5,85.73,0.481,9.3,28.35,3.2,1,0.667
2,B2 SH,NEWBY,2926,80.2,0.465,7,24.5,3.1,1,0.556
2,B2 SH,NEWBY,2926.5,76.12,0.456,3.5,19.35,3.1,1,0.444
2,B2 SH,NEWBY,2927,74.5,0.467,10.2,14.1,3.5,1,0.333
2,B2 SH,NEWBY,2927.5,73.97,0.498,5.9,16.85,3.5,1,0.222
3,B2 SH,NEWBY,2928,71.24,0.545,5.1,20.15,3.6,1,0.111
3,B2 SH,NEWBY,2928.5,66.7,0.605,6.7,21.15,3.9,1,0.01
4,B2 LM,NEWBY,2941.5,48.55,0.814,0,6.2,3.8,2,0.074
3,B3 SH,NEWBY,2942,57.21,0.779,3.8,8.5,3.6,1,1
3,B3 SH,NEWBY,2942.5,60.19,0.732,3.8,9,3.5,1,0.952
3,B3 SH,NEWBY,2943,60.63,0.684,4,9.4,3.4,1,0.905
3,B3 SH,NEWBY,2943.5,64.74,0.645,-2.3,14.75,3.2,1,0.857
3,B3 SH,NEWBY,2944,72.79,0.623,-2.9,18.95,3.1,1,0.81
3,B3 SH,NEWBY,2944.5,78.41,0.614,-1.7,22.15,3,1,0.762
3,B3 SH,NEWBY,2945,83.39,0.607,-0.9,21.65,3.1,1,0.714
3,B3 SH,NEWBY,2945.5,82.25,0.6,1.9,17.85,3.3,1,0.667
3,B3 SH,NEWBY,2946,75.88,0.592,7.3,12.25,3.4,1,0.619
2,B3 SH,NEWBY,2946.5,72.24,0.589,2.9,12.45,3.3,1,0.571
2,B3 SH,NEWBY,2947,67.99,0.589,3.5,11.95,3.2,1,0.524
3,B3 SH,NEWBY,2947.5,65.41,0.59,3.9,11.45,3.3,1,0.476
3,B3 SH,NEWBY,2948,64.93,0.588,3.3,10.65,3.3,1,0.429
2,B3 SH,NEWBY,2948.5,61.87,0.579,1.8,11.1,3.2,1,0.381
2,B3 SH,NEWBY,2949,59.81,0.565,3.9,10.85,3.2,1,0.333
2,B3 SH,NEWBY,2949.5,60.59,0.547,5,11.6,3.2,1,0.286
2,B3 SH,NEWBY,2950,65.68,0.529,6.1,11.75,3.2,1,0.238
2,B3 SH,NEWBY,2950.5,73.12,0.519,7,12.1,3.2,1,0.19
2,B3 SH,NEWBY,2951,77.69,0.52,8.5,12.85,3.3,1,0.143
3,B3 SH,NEWBY,2951.5,77.23,0.537,10,13.9,3.4,1,0.095
3,B3 SH,NEWBY,2952,72.51,0.567,11.2,14.1,3.5,1,0.048
3,B3 SH,NEWBY,2952.5,59.53,0.605,10.2,13.3,3.9,1,0.01
5,B3 LM,NEWBY,2953,59.53,0.605,10.2,13.3,3.9,2,1
5,B3 LM,NEWBY,2957,40.11,0.583,5.2,9.8,3.4,2,0.2
3,B4 SH,NEWBY,2958,59.94,0.533,4.1,14.55,3.1,1,1
3,B4 SH,NEWBY,2958.5,66.64,0.521,5.9,14.85,3,1,0.95
2,B4 SH,NEWBY,2959,67.56,0.512,3.2,12.7,2.9,1,0.9
2,B4 SH,NEWBY,2959.5,64.7,0.512,2.3,10.55,3,1,0.85
2,B4 SH,NEWBY,2960,62.96,0.522,2.2,9.5,3.2,1,0.8
2,B4 SH,NEWBY,2960.5,63.92,0.544,2.4,9.7,3.2,1,0.75
3,B4 SH,NEWBY,2961,66.19,0.569,3.1,10.35,3.2,1,0.7
2,B4 SH,NEWBY,2961.5,67.73,0.591,4.9,10.75,3.3,1,0.65
2,B4 SH,NEWBY,2962,69.53,0.603,6,11.4,3.3,1,0.6
2,B4 SH,NEWBY,2962.5,69.57,0.609,6.2,11.5,3.1,1,0.55
2,B4 SH,NEWBY,2963,66.4,0.606,4.5,10.65,3.1,1,0.5
2,B4 SH,NEWBY,2963.5,63.73,0.602,2.7,9.65,3.1,1,0.45
2,B4 SH,NEWBY,2964,61.19,0.598,2.3,8.85,3.2,1,0.4
2,B4 SH,NEWBY,2964.5,61.34,0.593,2.2,8.8,3.2,1,0.35
2,B4 SH,NEWBY,2965,63.16,0.587,2.2,9.5,3.2,1,0.3
2,B4 SH,NEWBY,2965.5,67.6,0.581,2.7,10.05,3.2,1,0.25
2,B4 SH,NEWBY,2966,72.68,0.579,3.6,10.8,3.2,1,0.2
2,B4 SH,NEWBY,2966.5,76.58,0.587,6.5,11.35,3.2,1,0.15
3,B4 SH,NEWBY,2967,76.67,0.605,7.8,13.5,3.4,1,0.1
3,B4 SH,NEWBY,2967.5,72.12,0.629,8.8,15.1,3.6,1,0.05
5,B4 LM,NEWBY,2972,26.59,0.668,4.6,6.5,4.2,2,0.385
5,B4 LM,NEWBY,2972.5,23.77,0.609,5.5,6.35,4,2,0.308
4,B4 LM,NEWBY,2974,37.46,0.461,6.1,8.85,3.4,2,0.077
2,B5 SH,NEWBY,2974.5,47.6,0.433,7.8,11.5,3.2,1,1
2,B5 SH,NEWBY,2975,57.5,0.41,9.3,14.95,3,1,0.923
3,B5 SH,NEWBY,2975.5,68.77,0.389,9.4,19,2.9,1,0.846
3,B5 SH,NEWBY,2976,80.03,0.373,9.8,20.6,2.9,1,0.769
3,B5 SH,NEWBY,2976.5,84.28,0.358,9,21.8,3,1,0.692
3,B5 SH,NEWBY,2977,85.4,0.346,11.2,20.9,3.1,1,0.615
3,B5 SH,NEWBY,2977.5,88.92,0.338,12.6,19.9,3.3,1,0.538
3,B5 SH,NEWBY,2978,89.45,0.336,13.2,19.8,3.3,1,0.462
3,B5 SH,NEWBY,2978.5,90.91,0.342,12.9,20.05,3.3,1,0.385
3,B5 SH,NEWBY,2979,97.24,0.356,14.2,20.1,3.4,1,0.308
3,B5 SH,NEWBY,2979.5,100.16,0.382,13,21.7,3.5,1,0.231
3,B5 SH,NEWBY,2980,100.42,0.42,13.8,23,3.5,1,0.154
3,B5 SH,NEWBY,2980.5,94.18,0.464,11.8,22.9,3.5,1,0.077
3,B5 SH,NEWBY,2981,94.18,0.464,11.8,22.9,3.5,1,0.077
5,B5 LM,NEWBY,2985,38.17,0.944,2.7,5.35,4.7,2,0.837
5,B5 LM,NEWBY,2985.5,38.05,0.957,2.8,4.7,4.8,2,0.814
5,B5 LM,NEWBY,2986,35.15,0.957,2.1,4.15,4.8,2,0.791
5,B5 LM,NEWBY,2986.5,32.92,0.947,1.4,3.1,4.8,2,0.767
5,B5 LM,NEWBY,2987,30.87,0.927,0.8,2.6,4.9,2,0.744
5,B5 LM,NEWBY,3002.5,169.07,0.631,-0.2,15,3.4,2,0.023
3,C SH,NEWBY,3003,136.52,0.594,2.5,17.75,3.4,1,1
3,C SH,NEWBY,3003.5,108.53,0.561,6.2,20.7,3.3,1,0.976
3,C SH,NEWBY,3004,89.16,0.533,10.4,19.6,3.4,1,0.951
3,C SH,NEWBY,3004.5,80.39,0.513,13.5,18.25,3.5,1,0.927
3,C SH,NEWBY,3005,78.07,0.501,14.3,18.05,3.6,1,0.902
3,C SH,NEWBY,3005.5,76.31,0.496,13.7,18.35,3.6,1,0.878
3,C SH,NEWBY,3006,72.35,0.497,13.2,18.6,3.7,1,0.854
3,C SH,NEWBY,3006.5,74.77,0.504,11.8,19.3,3.7,1,0.829
3,C SH,NEWBY,3007,75.05,0.515,11.5,19.55,3.8,1,0.805
3,C SH,NEWBY,3007.5,71.98,0.529,10.5,19.35,3.8,1,0.78
3,C SH,NEWBY,3008,71.05,0.542,10.4,17.9,3.7,1,0.756
3,C SH,NEWBY,3008.5,68.96,0.549,10.7,15.75,3.7,1,0.732
2,C SH,NEWBY,3009,64.84,0.554,10.6,13.6,3.6,1,0.707
2,C SH,NEWBY,3009.5,65.22,0.558,10.6,12.6,3.6,1,0.683
2,C SH,NEWBY,3010,66.6,0.565,10.8,13.5,3.5,1,0.659
2,C SH,NEWBY,3010.5,68.59,0.574,12.4,14.6,3.5,1,0.634
2,C SH,NEWBY,3011,73.44,0.585,12.6,16.7,3.5,1,0.61
2,C SH,NEWBY,3011.5,76.76,0.595,14.4,16.7,3.4,1,0.585
2,C SH,NEWBY,3012,78.76,0.603,14.2,16.6,3.4,1,0.561
2,C SH,NEWBY,3012.5,80.33,0.607,12.5,16.15,3.6,1,0.537
2,C SH,NEWBY,3013,77.14,0.613,9.8,15.7,3.7,1,0.512
2,C SH,NEWBY,3013.5,71.91,0.621,9.5,13.95,3.7,1,0.488
2,C SH,NEWBY,3014,68.44,0.631,8.8,13,3.8,1,0.463
2,C SH,NEWBY,3014.5,64.99,0.64,10.6,11.3,3.8,1,0.439
2,C SH,NEWBY,3015,64.47,0.643,8.6,12.1,3.7,1,0.415
2,C SH,NEWBY,3015.5,64.96,0.632,9.1,12.15,3.6,1,0.39
2,C SH,NEWBY,3016,66.29,0.609,9.9,12.55,3.4,1,0.366
2,C SH,NEWBY,3016.5,67.6,0.577,10.4,12.8,3.4,1,0.341
2,C SH,NEWBY,3017,67.43,0.545,8,15.8,3.3,1,0.317
2,C SH,NEWBY,3017.5,68.87,0.52,5.8,19.5,3.2,1,0.293
2,C SH,NEWBY,3018,73.88,0.502,6.1,21.45,3.3,1,0.268
2,C SH,NEWBY,3018.5,77.89,0.49,6.5,23.15,3.4,1,0.244
2,C SH,NEWBY,3019,83.49,0.484,6.3,23.15,3.4,1,0.22
2,C SH,NEWBY,3019.5,87.98,0.484,9.9,21.65,3.4,1,0.195
2,C SH,NEWBY,3020,86.45,0.497,9.5,21.25,3.4,1,0.171
2,C SH,NEWBY,3020.5,86.29,0.521,10.3,19.95,3.4,1,0.146
2,C SH,NEWBY,3021,82.18,0.565,14.1,17.95,3.6,1,0.122
2,C SH,NEWBY,3021.5,77.07,0.621,8.9,20.65,3.5,1,0.098
2,C SH,NEWBY,3022,72.45,0.689,8.5,21.65,3.8,1,0.073
2,C SH,NEWBY,3022.5,63.1,0.753,4.9,20.55,3.8,1,0.049
2,C SH,NEWBY,3023,49.23,0.806,-1.4,15.3,3.9,1,0.024
4,C LM,NEWBY,3044,55.32,0.888,3,8.3,3.9,2,0.539
4,C LM,NEWBY,3044.5,60.5,0.907,4.2,9,3.9,2,0.528
4,C LM,NEWBY,3050,157.21,0.899,4.1,9.95,4.4,2,0.404
5,C LM,NEWBY,3050.5,152.6,0.839,5.6,11.4,4.2,2,0.393
4,C LM,NEWBY,3051,140.93,0.792,6.1,12.25,4.1,2,0.382
4,C LM,NEWBY,3051.5,122.45,0.761,6.6,13.3,4,2,0.371
4,C LM,NEWBY,3052,110.67,0.748,7.5,15.15,3.9,2,0.36
4,C LM,NEWBY,3052.5,108.85,0.754,7.3,15.85,3.6,2,0.348
4,C LM,NEWBY,3053,105.74,0.775,8.5,16.05,3.6,2,0.337
4,C LM,NEWBY,3053.5,100.04,0.803,9.5,16.85,3.7,2,0.326
4,C LM,NEWBY,3054,92.64,0.828,9.5,16.05,3.9,2,0.315
3,A1 SH,CHURCHMAN BIBLE,2917.5,63.5,0.705,4.916,12.174,3.162,1,1
3,A1 SH,CHURCHMAN BIBLE,2918,80.875,0.709,7.514,13.286,2.932,1,0.95
3,A1 SH,CHURCHMAN BIBLE,2918.5,87.813,0.7,7.785,13.212,2.953,1,0.9
3,A1 SH,CHURCHMAN BIBLE,2919,86.75,0.685,7.547,13.547,3.42,1,0.85
3,A1 SH,CHURCHMAN BIBLE,2919.5,79.438,0.669,5.912,12.252,3.324,1,0.8
2,A1 SH,CHURCHMAN BIBLE,2920,77.5,0.658,4.537,11.332,3.324,1,0.75
2,A1 SH,CHURCHMAN BIBLE,2920.5,72.75,0.658,3.974,11.114,3.127,1,0.7
2,A1 SH,CHURCHMAN BIBLE,2921,76.563,0.671,4.98,14.746,2.818,1,0.65
2,A1 SH,CHURCHMAN BIBLE,2921.5,79.625,0.686,4.552,18.202,2.684,1,0.6
1,A1 SH,CHURCHMAN BIBLE,2922,74.25,0.687,3.621,17.961,2.557,1,0.55
1,A1 SH,CHURCHMAN BIBLE,2922.5,71,0.679,1.003,14.769,2.787,1,0.5
1,A1 SH,CHURCHMAN BIBLE,2923,67.438,0.66,0.746,11.998,2.795,1,0.45
1,A1 SH,CHURCHMAN BIBLE,2923.5,70,0.643,1.838,10.809,2.635,1,0.4
1,A1 SH,CHURCHMAN BIBLE,2924,66.438,0.644,2.744,11.025,2.621,1,0.35
1,A1 SH,CHURCHMAN BIBLE,2924.5,67.25,0.652,2.922,11.776,2.59,1,0.3
1,A1 SH,CHURCHMAN BIBLE,2925,71.563,0.661,3.286,12.485,2.9,1,0.25
1,A1 SH,CHURCHMAN BIBLE,2925.5,70.125,0.68,5.487,13.312,3.063,1,0.2
3,A1 SH,CHURCHMAN BIBLE,2926,69.25,0.734,4.784,13.527,3.01,1,0.1
3,A1 SH,CHURCHMAN BIBLE,2926.5,65.625,0.77,1.439,10.182,3.277,1,0.05
5,A1 LM,CHURCHMAN BIBLE,2932,51.281,0.809,3.982,9.982,3.356,2,0.891
5,A1 LM,CHURCHMAN BIBLE,2932.5,67.188,0.791,4.184,18.863,2.783,2,0.88
3,A1 LM,CHURCHMAN BIBLE,2933,71.563,0.772,3.478,22.157,2.416,2,0.87
3,A1 LM,CHURCHMAN BIBLE,2933.5,75.375,0.746,-0.136,20.595,2.496,2,0.859
4,A1 LM,CHURCHMAN BIBLE,2934,75.813,0.733,1.94,19.935,2.969,2,0.848
3,A1 LM,CHURCHMAN BIBLE,2934.5,79.375,0.73,2.966,20.96,2.967,2,0.837
3,A1 LM,CHURCHMAN BIBLE,2935,79.438,0.734,1.488,19.02,3.406,2,0.826
4,A1 LM,CHURCHMAN BIBLE,2943,79.375,0.677,5.522,10.493,3.104,2,0.641
4,A1 LM,CHURCHMAN BIBLE,2943.5,76.313,0.739,4.471,10.471,3.254,2,0.63
4,A1 LM,CHURCHMAN BIBLE,2944,80.063,0.799,4.584,11.041,3.326,2,0.62
4,A1 LM,CHURCHMAN BIBLE,2944.5,76.063,0.865,4.273,11.303,3.393,2,0.609
4,A1 LM,CHURCHMAN BIBLE,2945,65.25,0.923,2.835,9.519,3.52,2,0.598
5,A1 LM,CHURCHMAN BIBLE,2948.5,58.5,0.935,6.938,11.909,3.547,2,0.522
5,A1 LM,CHURCHMAN BIBLE,2949,59.563,0.93,6.411,10.581,3.459,2,0.511
5,A1 LM,CHURCHMAN BIBLE,2949.5,58.281,0.918,3.905,8.302,3.83,2,0.5
4,A1 LM,CHURCHMAN BIBLE,2965.5,60.563,0.795,3.853,8.94,3.074,2,0.163
4,A1 LM,CHURCHMAN BIBLE,2966,67.75,0.816,2.991,9.558,2.994,2,0.152
4,A1 LM,CHURCHMAN BIBLE,2966.5,72.313,0.855,3.365,10.16,3.098,2,0.141
4,A1 LM,CHURCHMAN BIBLE,2967,73.313,0.905,3.429,9.657,3.234,2,0.13
4,A1 LM,CHURCHMAN BIBLE,2967.5,73.375,0.952,2.949,8.037,3.74,2,0.12
4,A1 LM,CHURCHMAN BIBLE,2968,70.063,1.008,2.203,5.805,4.242,2,0.109
5,A1 LM,CHURCHMAN BIBLE,2973.5,71.938,0.864,4.158,14.152,2.467,2,0.011
3,B1 SH,CHURCHMAN BIBLE,2974,74.563,0.779,-0.666,32.404,2.168,1,1
3,B1 SH,CHURCHMAN BIBLE,2974.5,72.688,0.727,0.793,40.027,2.037,1,0.958
3,B1 SH,CHURCHMAN BIBLE,2975,77.438,0.705,-1.06,42.174,1.941,1,0.917
3,B1 SH,CHURCHMAN BIBLE,2975.5,80.813,0.695,-1.309,41.299,1.888,1,0.875
3,B1 SH,CHURCHMAN BIBLE,2976,82.875,0.672,-2.435,42.571,1.802,1,0.833
3,B1 SH,CHURCHMAN BIBLE,2976.5,80.813,0.657,-5.069,38.223,2.248,1,0.792
3,B1 SH,CHURCHMAN BIBLE,2977,71.75,0.661,-3.162,27.967,3.102,1,0.75
3,B1 SH,CHURCHMAN BIBLE,2977.5,64.313,0.689,-1.192,18.282,3.488,1,0.708
2,B1 SH,CHURCHMAN BIBLE,2978,60.563,0.818,3.299,9.983,3.334,1,0.625
2,B1 SH,CHURCHMAN BIBLE,2978.5,65.688,0.886,2.794,9.022,3.25,1,0.583
2,B1 SH,CHURCHMAN BIBLE,2979,59.125,0.89,2.077,9.446,3.025,1,0.542
2,B1 SH,CHURCHMAN BIBLE,2979.5,57.563,0.868,1.903,10.646,2.709,1,0.5
2,B1 SH,CHURCHMAN BIBLE,2980,54.156,0.821,1.138,11.021,2.934,1,0.458
2,B1 SH,CHURCHMAN BIBLE,2980.5,60.719,0.752,3.491,12.573,2.34,1,0.417
2,B1 SH,CHURCHMAN BIBLE,2981,64,0.694,5.213,23.547,1.968,1,0.375
2,B1 SH,CHURCHMAN BIBLE,2981.5,68.063,0.675,-1.635,38.745,1.75,1,0.333
2,B1 SH,CHURCHMAN BIBLE,2982,66.688,0.646,-3.951,40.768,1.666,1,0.292
2,B1 SH,CHURCHMAN BIBLE,2982.5,65.125,0.608,-9.25,33.469,2.354,1,0.25
2,B1 SH,CHURCHMAN BIBLE,2983,61.375,0.563,-1.914,21.104,3.387,1,0.208
2,B1 SH,CHURCHMAN BIBLE,2983.5,62.125,0.51,3.503,16.468,3.209,1,0.167
2,B1 SH,CHURCHMAN BIBLE,2984,67.438,0.495,7.9,19.151,2.902,1,0.125
